"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"6","12018","python3.13","127.0.0.1","fused_backward_gemm_adamw_kernel(const __half *, const __half *, float *, __half *, float *, float *, int, int, int, float, float, float, float, float, float, float)","1","7","(128, 1, 1)","(64, 64, 1)","0","7.5","Launch Statistics","Static Shared Memory Per Block","Kbyte/block","26.62",
"6","12018","python3.13","127.0.0.1","fused_backward_gemm_adamw_kernel(const __half *, const __half *, float *, __half *, float *, float *, int, int, int, float, float, float, float, float, float, float)","1","7","(128, 1, 1)","(64, 64, 1)","0","7.5","Launch Statistics","# SMs","SM","40",
"6","12018","python3.13","127.0.0.1","fused_backward_gemm_adamw_kernel(const __half *, const __half *, float *, __half *, float *, float *, int, int, int, float, float, float, float, float, float, float)","1","7","(128, 1, 1)","(64, 64, 1)","0","7.5","Launch Statistics","Stack Size","","1,024",
"6","12018","python3.13","127.0.0.1","fused_backward_gemm_adamw_kernel(const __half *, const __half *, float *, __half *, float *, float *, int, int, int, float, float, float, float, float, float, float)","1","7","(128, 1, 1)","(64, 64, 1)","0","7.5","Launch Statistics","Threads","thread","524,288",
"6","12018","python3.13","127.0.0.1","fused_backward_gemm_adamw_kernel(const __half *, const __half *, float *, __half *, float *, float *, int, int, int, float, float, float, float, float, float, float)","1","7","(128, 1, 1)","(64, 64, 1)","0","7.5","Launch Statistics","# TPCs","","20",
"6","12018","python3.13","127.0.0.1","fused_backward_gemm_adamw_kernel(const __half *, const __half *, float *, __half *, float *, float *, int, int, int, float, float, float, float, float, float, float)","1","7","(128, 1, 1)","(64, 64, 1)","0","7.5","Launch Statistics","Enabled TPC IDs","","all",
"6","12018","python3.13","127.0.0.1","fused_backward_gemm_adamw_kernel(const __half *, const __half *, float *, __half *, float *, float *, int, int, int, float, float, float, float, float, float, float)","1","7","(128, 1, 1)","(64, 64, 1)","0","7.5","Launch Statistics","Uses Green Context","","0",
"6","12018","python3.13","127.0.0.1","fused_backward_gemm_adamw_kernel(const __half *, const __half *, float *, __half *, float *, float *, int, int, int, float, float, float, float, float, float, float)","1","7","(128, 1, 1)","(64, 64, 1)","0","7.5","Launch Statistics","Waves Per SM","","51.20",
"6","12018","python3.13","127.0.0.1","fused_backward_gemm_adamw_kernel(const __half *, const __half *, float *, __half *, float *, float *, int, int, int, float, float, float, float, float, float, float)","1","7","(128, 1, 1)","(64, 64, 1)","0","7.5","Occupancy","Block Limit SM","block","16",
"6","12018","python3.13","127.0.0.1","fused_backward_gemm_adamw_kernel(const __half *, const __half *, float *, __half *, float *, float *, int, int, int, float, float, float, float, float, float, float)","1","7","(128, 1, 1)","(64, 64, 1)","0","7.5","Occupancy","Block Limit Registers","block","8",
"6","12018","python3.13","127.0.0.1","fused_backward_gemm_adamw_kernel(const __half *, const __half *, float *, __half *, float *, float *, int, int, int, float, float, float, float, float, float, float)","1","7","(128, 1, 1)","(64, 64, 1)","0","7.5","Occupancy","Block Limit Shared Mem","block","2",
